   2.4687926169256738        27.648309784051051        95.767448321913875     
   3.9927926169256747        26.075093372494269        96.009744806380212     
   5.5167926169256738        24.501876960937487        96.252041290846549     
   7.0407926169256747        22.928660549380705        96.494337775312886     
   13.146941774709031        16.625317986100914        97.465137299301091     
   13.152500883213682        16.619579350449246        97.466021126366343     
   13.159151104780774        16.612714024951718        97.467078045515152     
   13.166808746460758        16.604808232790507        97.468294549852061     
   13.175377443059162        16.595961275236938        97.469655111853086     
   13.184749372295633        16.586284288933602        97.471142390613252     
   13.194806614044202        16.575898854342448        97.472737461926911     
   13.205422636395568        16.564935472552609        97.474420067696826     
   13.216463889695309        16.553531929313422        97.476168880958781     
   13.227791488370523        16.541831566606877        97.477961782673177     
   13.239262959276244        16.529981483280476        97.479776146373851     
   13.250678556444429        16.518188004408831        97.481580361765921     
   13.263707445038630        16.504726472738827        97.483637954007534     
   13.278576127110636        16.489362285407598        97.485984007939052     
   13.295542452328379        16.471828245534301        97.488658315379638     
   13.314899819227389        16.451820155747992        97.491705960702973     
   13.336981897750086        16.428991853147952        97.495177965151257     
   13.362167924830819        16.402949626383553        97.499131991235416     
   13.390888625706513        16.373245952960843        97.503633106849747     
   13.423632812900021        16.339372493594183        97.508754606285834     
   13.460954711740612        16.300752281051103        97.514578881963232     
   13.503482054955922        16.256731044315647        97.521198336162257     
   13.551924978150684        16.206567616095580        97.528716316069406     
   13.607085731426050        16.149423382449989        97.537248037902017     
   13.669869198172030        16.084350746021748        97.546921416185242     
   13.741294178714000        16.010280629623001        97.557877860052045     
   13.822505350037620        15.926009059202535        97.570272917034387     
   13.914785751905407        15.830182926150922        97.584276656330857     
   14.019569570726668        15.721285110247280        97.600073698245708     
   14.138454892356101        15.597619241122555        97.617862753339253     
   14.273215971249122        15.457294505875065        97.637855504669716     
   14.425814416715646        15.298211080320277        97.660274645058195     
   14.598408537267183        15.118046998273526        97.685350970882183     
   14.793359853708241        14.914247469529091        97.713318970479577     
   15.013235636765005        14.684018074554901        97.744410687654820     
   15.260806160846673        14.424323715324654        97.778847631689672     
   15.539035272973019        14.131895624872275        97.816829426951486     
   15.851062959770839        13.803250090123786        97.858521636065760     
   16.200178884635672        13.434723016932427        97.904041085718632     
   16.589786859856247        13.022526092213813        97.953437107187668     
   17.023361880985043        12.562832933703236        98.006668168124150     
   17.504404657236012        12.051907778103608        98.063575268451956     
   18.036404254589250        11.486296086309594        98.123855495007675     
   18.622829673090642        10.863107220089507        98.187031033895323     
   19.267179510676506        10.180428950467530        98.252419601209994     
   19.973063203841615        9.4378314009212509        98.319123047502885     
   20.744216105181568        8.6368129106821989        98.386054804452030     
   21.584351092686035        7.7810336306874346        98.452029536530873     
   22.496793955352274        6.8762345694924276        98.515901107296102     
   23.483946528148781        5.9298678129027556        98.576713974777761     
   24.546683795556795        4.9505474970696453        98.633830717471369     
   25.683873243713457        3.9475461072532001        98.686995742260436     
   26.892108754600223        2.9304335551458953        98.736326515923196     
   28.165567931978888        1.9087108332684115        98.782246593749605     
   29.496010882034543       0.89145420263513242        98.825367155832254     
   30.872955069822613      -0.11297478827272654        98.866339156179478     
   32.284034385006862       -1.0971182487682944        98.905705676576730     
   33.591854264505407       -1.9732826108162136        98.940555167546293     
   34.905755270433232       -2.8228854101362835        98.974373150152260     
   36.214670842363944       -3.6423749570380535        99.007010730115368     
   37.507843926563751       -4.4288015032762864        99.038170926430936     
   38.775194190868078       -5.1797670534166782        99.067473652859348     
   40.007623596786949       -5.8933794134031441        99.094527181046743     
   41.197243445990352       -6.5682174833822087        99.118992773598606     
   42.337516020897127       -7.2033089928045131        99.140631626190043     
   43.423313077797722       -7.7981174698534339        99.159330322982711     
   44.450899908355190       -8.3525338031195258        99.175103851900602     
   45.417851107368342       -8.8668772011012038        99.188079987233181     
   46.322918312454028       -9.3418949733899161        99.198471938573903     
   47.165883632612243       -9.7787338090521594        99.206547695426622     
   47.947410534313555       -10.178885541698710        99.212602387690779     
   48.668897022587259       -10.544118208728376        99.216935865374623     
   49.332334896223095       -10.876401855710901        99.219836151190165     
   49.940178041614580       -11.177836342555908        99.221568457541764     
   50.495221966548165       -11.450586072126253        99.222369141099264     
   51.000496135047506       -11.696824392751337        99.222443382041106     
   51.459170015388764       -11.918688672054635        99.221965108620140     
   51.874472990440097       -12.118245981264115        99.221079142406253     
   52.249627978046597       -12.297468304028007        99.219903823576203     
   52.587798257744090       -12.458215587873640        99.218534424945773     
   52.892046430775920       -12.602225203745736        99.217046536346615     
   53.165303493775411       -12.731107404020753        99.215499308825954     
   53.410346743037948       -12.846345357945898        99.213938233441667     
   53.629785325030291       -12.949298369955157        99.212397630590658     
   53.826052232183613       -13.041207176224344        99.210902752723641     
   54.001401563740721       -13.123200504936621        99.209471480834992     
   54.157909938611596       -13.196302341780656        99.208115831615103     
   54.297481086059179       -13.261439476206510        99.206843220313729     
   54.421852769330464       -13.319449038408102        99.205657466737733     
   54.532605324304562       -13.371085846957307        99.204559642877967     
   54.631171230989331       -13.417029440973309        99.203548742890149     
   54.718845246739541       -13.457890731355885        99.202622239965834     
   54.796794736561097       -13.494218231909915        99.201776535241208     
   54.866069923139968       -13.526503855978323        99.201007313769622     
   54.927613852767529       -13.555188279895511        99.200309823703719     
   54.982271933801421       -13.580665884219457        99.199679092407862     
   55.030800952807276       -13.603289289620317        99.199110091262256     
   55.073877511743369       -13.623373507432095        99.198597856880099     
   55.112105858573088       -13.641199727295930        99.198137579231556     
   55.146025105725940       -13.657018764804134        99.197724663226055     
   55.176115846760503       -13.671054192210065        99.197354768973582     
   55.202806192711336       -13.683505175108063        99.197023835594820     
   55.226477257057724       -13.694549037397124        99.196728092246104     
   55.250108966347071       -13.705576421699963        99.196433464744416     
   55.273442898282717       -13.716467287266831        99.196145842988884     
   55.296185611115781       -13.727084605639206        99.195868647457985     
   55.318051125507765       -13.737294704265263        99.195605055463005     
   55.338764521428963       -13.746968952826192        99.195357977154472     
   55.358065393863413       -13.755985391094296        99.195130039520876     
   55.375711123823720       -13.764230277499212        99.194923577509897     
   55.391479923706626       -13.771599538213087        99.194740631160712     
   55.405173619054445       -13.778000097486922        99.194582947469584     
   55.416620132272755       -13.783351071198945        99.194451985628206     
   55.425675637727608       -13.787584807123681        99.194348924268041     
   55.432226361841664       -13.790647757297950        99.194274669413772     
   55.436190006269854       -13.792501170032285        99.194229861987139     
   61.533516776902843       -16.643630550285653        99.125302003577403     
   63.057516776902844       -17.356257794807608        99.108073788628786     
   64.581516776902845       -18.068885039329562        99.090845573680170     
   66.105516776902846       -18.781512283851516        99.073617358731553     
